F,SD,SB,SC,SE
3091,0.28116213683223995,1.4058106841611997,0.0,36.73851921274602
3092,0.28142589118198874,1.4071294559099436,0.0,36.77298311444653
3093,0.28169014084507044,1.408450704225352,0.0,36.8075117370892
3094,0.2819548872180451,1.4097744360902256,0.0,36.74812030075188
3095,0.28222013170272814,1.4111006585136407,0.0,36.7826904985889
3096,0.2824858757062147,1.4124293785310735,0.0,36.81732580037665
3097,0.2827521206409048,1.413760603204524,0.0,36.85202639019793
3098,0.2830188679245283,1.4150943396226414,0.0,36.886792452830186
3099,0.28328611898017,1.4164305949008498,0.0,36.92162417374882
3100,0.2835538752362949,1.4177693761814745,0.0,36.57844990548204
3101,0.28382213812677387,1.4191106906338695,0.0,36.61305581835383
3102,0.2840909090909091,1.4204545454545454,0.0,36.64772727272727
3103,0.2843601895734597,1.4218009478672986,0.0,36.682464454976305
3104,0.2846299810246679,1.4231499051233396,0.0,36.717267552182165
3105,0.2849002849002849,1.4245014245014245,0.0,36.75213675213675
3106,0.28517110266159695,1.4258555133079849,0.0,36.78707224334601
3107,0.285442435775452,1.4272121788772598,0.0,36.822074215033304
3108,0.2857142857142857,1.4285714285714286,0.0,36.38095238095238
3109,0.2859866539561487,1.4299332697807436,0.0,36.41563393708294
3110,0.2862595419847328,1.4312977099236641,0.0,36.45038167938932
3111,0.28653295128939826,1.4326647564469914,0.0,36.48519579751672
3112,0.28680688336520077,1.4340344168260037,0.0,36.233269598470365
3113,0.28708133971291866,1.4354066985645932,0.0,36.26794258373206
3114,0.28735632183908044,1.4367816091954022,0.0,36.30268199233716
3115,0.28763183125599234,1.4381591562799616,0.0,36.33748801534036
3116,0.28790786948176583,1.4395393474088292,0.0,36.37236084452975
3117,0.2881844380403458,1.440922190201729,0.0,35.54274735830932
3118,0.28846153846153844,1.4423076923076923,0.0,35.57692307692308
3119,0.28873917228103946,1.4436958614051973,0.0,35.6111645813282
3120,0.28901734104046245,1.4450867052023122,0.0,35.64547206165703
3121,0.2892960462873674,1.446480231436837,0.0,35.58341369334619
3122,0.28957528957528955,1.4478764478764479,0.0,35.424710424710426
3123,0.2898550724637681,1.4492753623188406,0.0,35.36231884057971
3124,0.2901353965183752,1.4506769825918762,0.0,35.39651837524178
3125,0.2904162633107454,1.452081316553727,0.0,35.43078412391094
3126,0.29069767441860467,1.4534883720930232,0.0,35.46511627906977
3127,0.2909796314258002,1.454898157129001,0.0,35.402521823472355
3128,0.2912621359223301,1.4563106796116505,0.0,35.43689320388349
3129,0.2915451895043732,1.4577259475218658,0.0,35.47133138969874
3130,0.2918287937743191,1.4591439688715953,0.0,35.40856031128405
3131,0.2921129503407984,1.4605647517039921,0.0,35.34566699123661
3132,0.29239766081871343,1.4619883040935673,0.0,35.28265107212476
3133,0.2926829268292683,1.4634146341463414,0.0,35.31707317073171
3134,0.29296875,1.46484375,0.0,35.3515625
3135,0.2932551319648094,1.466275659824047,0.0,35.386119257086996
3136,0.29354207436399216,1.467710371819961,0.0,35.22504892367906
3137,0.2938295788442703,1.4691478942213516,0.0,35.16160626836435
3138,0.29411764705882354,1.4705882352941178,0.0,35.19607843137255
3139,0.2944062806673209,1.4720314033366044,0.0,35.2306182531894
3140,0.29469548133595286,1.4734774066797642,0.0,35.16699410609037
3141,0.2949852507374631,1.4749262536873156,0.0,35.2015732546706
3142,0.2952755905511811,1.4763779527559056,0.0,35.13779527559055
3143,0.2955665024630542,1.477832512315271,0.0,35.172413793103445
3144,0.2958579881656805,1.4792899408284024,0.0,33.53057199211045
3145,0.29615004935834155,1.4807502467917077,0.0,33.563672260612044
3146,0.2964426877470356,1.482213438735178,0.0,33.59683794466403
3147,0.29673590504451036,1.4836795252225519,0.0,32.93768545994065
3148,0.297029702970297,1.4851485148514851,0.0,32.87128712871287
3149,0.29732408325074333,1.4866204162537167,0.0,32.90386521308226
3150,0.2976190476190476,1.4880952380952381,0.0,32.93650793650794
3151,0.29791459781529295,1.4895729890764648,0.0,32.96921549155908
3152,0.2982107355864811,1.4910536779324055,0.0,33.00198807157058
3153,0.29850746268656714,1.492537313432836,0.0,32.83582089552239
3154,0.29880478087649404,1.4940239043824701,0.0,32.86852589641434
3155,0.29910269192422734,1.4955134596211366,0.0,32.901296111665005
3156,0.2994011976047904,1.4970059880239521,0.0,32.93413173652694
3157,0.2997002997002997,1.4985014985014986,0.0,32.967032967032964
3158,0.3,1.5,0.0,33.0
3159,0.3003003003003003,1.5015015015015014,0.0,32.932932932932935
3160,0.30060120240480964,1.503006012024048,0.0,32.86573146292585
3161,0.30090270812437314,1.5045135406218655,0.0,32.89869608826479
3162,0.30120481927710846,1.5060240963855422,0.0,32.93172690763052
3163,0.3015075376884422,1.5075376884422111,0.0,32.8643216080402
3164,0.30181086519114686,1.5090543259557343,0.0,32.29376257545272
3165,0.3021148036253776,1.5105740181268883,0.0,32.32628398791541
3166,0.3024193548387097,1.5120967741935485,0.0,32.25806451612903
3167,0.30272452068617556,1.513622603430878,0.0,32.29061553985873
3168,0.30303030303030304,1.5151515151515151,0.0,32.323232323232325
3169,0.3033367037411527,1.5166835187057635,0.0,32.355915065722954
3170,0.30364372469635625,1.5182186234817814,0.0,32.28744939271255
3171,0.303951367781155,1.5197568389057752,0.0,32.32016210739615
3172,0.30425963488843816,1.5212981744421907,0.0,31.54158215010142
3173,0.30456852791878175,1.5228426395939085,0.0,28.527918781725887
3174,0.3048780487804878,1.524390243902439,0.0,28.556910569105693
3175,0.3051881993896236,1.525940996948118,0.0,28.585961342828078
3176,0.3054989816700611,1.5274949083503055,0.0,28.615071283095723
3177,0.3058103975535168,1.529051987767584,0.0,28.644240570846076
3178,0.30612244897959184,1.530612244897959,0.0,28.6734693877551
3179,0.30643513789581206,1.5321756894790604,0.0,28.70275791624106
3180,0.3067484662576687,1.5337423312883436,0.0,28.732106339468302
3181,0.3070624360286592,1.5353121801432958,0.0,28.761514841351076
3182,0.3073770491803279,1.5368852459016393,0.0,28.790983606557376
3183,0.3076923076923077,1.5384615384615385,0.0,28.71794871794872
3184,0.3080082135523614,1.540041067761807,0.0,28.64476386036961
3185,0.30832476875642345,1.5416238437821173,0.0,28.674203494347378
3186,0.30864197530864196,1.5432098765432098,0.0,28.60082304526749
3187,0.30895983522142123,1.544799176107106,0.0,28.630278063851698
3188,0.30927835051546393,1.5463917525773196,0.0,28.65979381443299
3189,0.30959752321981426,1.5479876160990713,0.0,28.689370485036118
3190,0.30991735537190085,1.5495867768595042,0.0,28.615702479338843
3191,0.31023784901758017,1.5511892450879008,0.0,28.645294725956568
3192,0.3105590062111801,1.5527950310559007,0.0,28.571428571428573
3193,0.31088082901554404,1.5544041450777202,0.0,28.497409326424872
3194,0.3112033195020747,1.5560165975103735,0.0,28.42323651452282
3195,0.3115264797507788,1.557632398753894,0.0,28.4527518172378
3196,0.31185031185031187,1.5592515592515592,0.0,28.37837837837838
3197,0.31217481789802287,1.5608740894901145,0.0,28.407908428720084
3198,0.3125,1.5625,0.0,28.4375
3199,0.31282586027111575,1.5641293013555788,0.0,28.467153284671532
3200,0.31315240083507306,1.5657620041753653,0.0,28.49686847599165
3201,0.31347962382445144,1.567398119122257,0.0,28.526645768025077
3202,0.3138075313807531,1.5690376569037656,0.0,28.556485355648537
3203,0.31413612565445026,1.5706806282722514,0.0,28.376963350785342
3204,0.31446540880503143,1.5723270440251573,0.0,27.9874213836478
3205,0.3147953830010493,1.5739769150052465,0.0,27.911857292759706
3206,0.31512605042016806,1.5756302521008403,0.0,27.941176470588236
3207,0.31545741324921134,1.5772870662460567,0.0,27.97055730809674
3208,0.3157894736842105,1.5789473684210527,0.0,28.0
3209,0.31612223393045313,1.5806111696522656,0.0,28.02950474183351
3210,0.31645569620253167,1.5822784810126582,0.0,28.059071729957807
3211,0.3167898627243928,1.583949313621964,0.0,28.08870116156283
3212,0.3171247357293869,1.5856236786469344,0.0,27.378435517970402
3213,0.31746031746031744,1.5873015873015872,0.0,27.3015873015873
3214,0.3177966101694915,1.5889830508474576,0.0,27.33050847457627
3215,0.3181336161187699,1.5906680805938493,0.0,27.04135737009544
3216,0.3184713375796178,1.5923566878980893,0.0,26.963906581740975
3217,0.3188097768331562,1.5940488841657812,0.0,26.886291179596174
3218,0.3191489361702128,1.5957446808510638,0.0,26.70212765957447
3219,0.3194888178913738,1.597444089456869,0.0,26.730564430244943
3220,0.31982942430703626,1.5991471215351811,0.0,26.759061833688698
3221,0.32017075773745995,1.6008537886873,0.0,26.680896478121664
3222,0.32051282051282054,1.6025641025641026,0.0,26.70940170940171
3223,0.32085561497326204,1.6042780748663101,0.0,26.737967914438503
3224,0.32119914346895073,1.6059957173447537,0.0,26.76659528907923
3225,0.3215434083601286,1.607717041800643,0.0,26.688102893890676
3226,0.3218884120171674,1.609442060085837,0.0,26.716738197424892
3227,0.322234156820623,1.6111707841031149,0.0,26.745435016111706
3228,0.3225806451612903,1.6129032258064515,0.0,26.774193548387096
3229,0.32292787944025836,1.6146393972012918,0.0,26.80301399354144
3230,0.3232758620689655,1.6163793103448276,0.0,26.61637931034483
3231,0.32362459546925565,1.6181229773462784,0.0,26.645091693635383
3232,0.32397408207343414,1.6198704103671706,0.0,26.673866090712743
3233,0.32432432432432434,1.6216216216216217,0.0,26.594594594594593
3234,0.3246753246753247,1.6233766233766234,0.0,26.623376623376622
3235,0.3250270855904659,1.6251354279523293,0.0,26.652221018418203
3236,0.32537960954446854,1.6268980477223427,0.0,26.68112798264642
3237,0.3257328990228013,1.6286644951140066,0.0,26.710097719869708
3238,0.32608695652173914,1.6304347826086956,0.0,26.73913043478261
3239,0.3264417845484222,1.632208922742111,0.0,26.76822633297062
3240,0.32679738562091504,1.6339869281045751,0.0,26.797385620915033
3241,0.3271537622682661,1.6357688113413305,0.0,25.736095965103598
3242,0.32751091703056767,1.6375545851528384,0.0,25.32751091703057
3243,0.32786885245901637,1.639344262295082,0.0,25.3551912568306
3244,0.3282275711159737,1.6411378555798688,0.0,25.38293216630197
3245,0.32858707557502737,1.642935377875137,0.0,25.191675794085434
3246,0.32894736842105265,1.644736842105263,0.0,25.219298245614034
3247,0.32930845225027444,1.646542261251372,0.0,25.13721185510428
3248,0.32967032967032966,1.6483516483516483,0.0,25.164835164835164
3249,0.33003300330033003,1.6501650165016502,0.0,25.19251925192519
3250,0.3303964757709251,1.5418502202643172,0.0,25.110132158590307
3251,0.33076074972436603,1.543550165380375,0.0,25.027563395810365
3252,0.33112582781456956,1.5452538631346577,0.0,25.055187637969095
3253,0.3314917127071823,1.5469613259668509,0.0,24.972375690607734
3254,0.33185840707964603,1.5486725663716814,0.0,25.0
3255,0.33222591362126247,1.550387596899225,0.0,25.027685492801773
3256,0.3325942350332594,1.5521064301552105,0.0,25.055432372505543
3257,0.33296337402885684,1.5538290788013318,0.0,25.083240843507213
3258,0.3333333333333333,1.5555555555555556,0.0,25.11111111111111
3259,0.3337041156840934,1.557285873192436,0.0,25.13904338153504
3260,0.33407572383073497,1.55902004454343,0.0,25.167037861915368
3261,0.33444816053511706,1.560758082497213,0.0,25.195094760312152
3262,0.33482142857142855,1.5625,0.0,24.665178571428573
3263,0.33519553072625696,1.5642458100558658,0.0,24.692737430167597
3264,0.33557046979865773,1.5659955257270695,0.0,24.72035794183445
3265,0.335946248600224,1.5677491601343785,0.0,24.748040313549833
3266,0.336322869955157,1.5695067264573992,0.0,24.77578475336323
3267,0.3367003367003367,1.5712682379349046,0.0,24.803591470258137
3268,0.33707865168539325,1.5730337078651686,0.0,24.831460674157302
3269,0.3374578177727784,1.5748031496062993,0.0,23.509561304836897
3270,0.33783783783783783,1.5765765765765767,0.0,23.536036036036037
3271,0.3382187147688839,1.5783540022547915,0.0,23.562570462232244
3272,0.33860045146726864,1.580135440180587,0.0,23.58916478555305
3273,0.3389830508474576,1.5819209039548023,0.0,23.615819209039547
3274,0.3393665158371041,1.583710407239819,0.0,23.642533936651585
3275,0.33975084937712347,1.5855039637599093,0.0,23.669309173272932
3276,0.3401360544217687,1.5873015873015872,0.0,23.24263038548753
3277,0.340522133938706,1.5891032917139614,0.0,23.26901248581158
3278,0.3409090909090909,1.5909090909090908,0.0,23.295454545454547
3279,0.3412969283276451,1.5927189988623436,0.0,23.321956769055745
3280,0.22779043280182232,1.5945330296127562,0.0,23.34851936218679
3281,0.22805017103762829,1.596351197263398,0.0,23.3751425313569
3282,0.228310502283105,1.5981735159817352,0.0,23.401826484018265
3283,0.22857142857142856,1.6,0.0,23.085714285714285
3284,0.2288329519450801,1.6018306636155606,0.0,23.112128146453088
3285,0.2290950744558992,1.6036655211912945,0.0,23.13860252004582
3286,0.22935779816513763,1.6055045871559632,0.0,23.165137614678898
3287,0.2296211251435132,1.6073478760045925,0.0,23.076923076923077
3288,0.22988505747126436,1.6091954022988506,0.0,23.103448275862068
3289,0.23014959723820483,1.6110471806674338,0.0,23.130034522439587
3290,0.2304147465437788,1.6129032258064515,0.0,23.15668202764977
3291,0.2306805074971165,1.6147635524798154,0.0,23.18339100346021
3292,0.23094688221709006,1.6166281755196306,0.0,23.21016166281755
3293,0.23121387283236994,1.6184971098265897,0.0,23.121387283236995
3294,0.23148148148148148,1.6203703703703705,0.0,23.14814814814815
3295,0.23174971031286212,1.6222479721900347,0.0,23.174971031286212
3296,0.23201856148491878,1.6241299303944317,0.0,23.201856148491878
3297,0.23228803716608595,1.6260162601626016,0.0,23.228803716608596
3298,0.23255813953488372,1.627906976744186,0.0,23.25581395348837
3299,0.23282887077997672,1.6298020954598371,0.0,23.28288707799767
3300,0.2331002331002331,1.6317016317016317,0.0,23.31002331002331
3301,0.23337222870478413,1.633605600933489,0.0,23.337222870478413
3302,0.2336448598130841,1.6355140186915889,0.0,23.247663551401867
3303,0.23391812865497075,1.6374269005847952,0.0,23.27485380116959
3304,0.234192037470726,1.639344262295082,0.0,23.302107728337237
3305,0.23446658851113716,1.64126611957796,0.0,23.329425556858148
3306,0.2347417840375587,1.6431924882629108,0.0,23.356807511737088
3307,0.23501762632197415,1.645123384253819,0.0,23.26674500587544
3308,0.23529411764705882,1.6470588235294117,0.0,23.294117647058822
3309,0.23557126030624265,1.6489988221436984,0.0,23.32155477031802
3310,0.2358490566037736,1.650943396226415,0.0,23.349056603773583
3311,0.2361275088547816,1.6528925619834711,0.0,23.376623376623378
3312,0.2364066193853428,1.6548463356973995,0.0,23.404255319148938
3313,0.23668639053254437,1.6568047337278107,0.0,23.431952662721894
3314,0.23696682464454977,1.6587677725118484,0.0,23.459715639810426
3315,0.2372479240806643,1.66073546856465,0.0,23.487544483985765
3316,0.2375296912114014,1.66270783847981,0.0,23.39667458432304
3317,0.23781212841854935,1.6646848989298455,0.0,23.42449464922711
3318,0.23809523809523808,1.6666666666666667,0.0,23.452380952380953
3319,0.23837902264600716,1.66865315852205,0.0,23.480333730631706
3320,0.2386634844868735,1.6706443914081146,0.0,23.031026252983292
3321,0.23894862604540024,1.6726403823178018,0.0,22.939068100358423
3322,0.23923444976076555,1.674641148325359,0.0,20.69377990430622
3323,0.23952095808383234,1.6766467065868262,0.0,20.718562874251496
3324,0.23980815347721823,1.6786570743405276,0.0,20.623501199040767
3325,0.24009603841536614,1.680672268907563,0.0,20.408163265306122
3326,0.2403846153846154,1.6826923076923077,0.0,20.432692307692307
3327,0.24067388688327315,1.6847172081829123,0.0,20.45728038507822
3328,0.24096385542168675,1.6867469879518073,0.0,20.481927710843372
3329,0.24125452352231605,1.6887816646562124,0.0,20.386007237635706
3330,0.24154589371980675,1.6908212560386473,0.0,20.41062801932367
3331,0.2418379685610641,1.6928657799274487,0.0,20.19347037484885
3332,0.24213075060532688,1.694915254237288,0.0,19.975786924939467
3333,0.24242424242424243,1.696969696969697,0.0,19.87878787878788
3334,0.24271844660194175,1.6990291262135921,0.0,19.902912621359224
3335,0.24301336573511542,1.701093560145808,0.0,19.927095990279465
3336,0.24330900243309003,1.70316301703163,0.0,19.951338199513383
3337,0.243605359317905,1.705237515225335,0.0,19.97563946406821
3338,0.24390243902439024,1.7073170731707317,0.0,20.0
3339,0.2442002442002442,1.7094017094017093,0.0,20.024420024420024
3340,0.24449877750611246,1.7114914425427872,0.0,19.926650366748166
3341,0.24479804161566707,1.7135862913096696,0.0,19.951040391676866
3342,0.24509803921568626,1.7156862745098038,0.0,19.975490196078432
3343,0.24539877300613497,1.7177914110429449,0.0,19.87730061349693
3344,0.2457002457002457,1.71990171990172,0.0,19.9017199017199
3345,0.24600246002460024,1.7220172201722017,0.0,19.92619926199262
3346,0.24630541871921183,1.7241379310344827,0.0,19.950738916256157
3347,0.2466091245376079,1.7262638717632552,0.0,19.852034525277436
3348,0.24691358024691357,1.728395061728395,0.0,19.876543209876544
3349,0.24721878862793573,1.73053152039555,0.0,19.901112484548825
3350,0.24752475247524752,1.7326732673267327,0.0,19.925742574257427
3351,0.24783147459727387,1.734820322180917,0.0,19.826517967781907
3352,0.24813895781637718,1.7369727047146402,0.0,19.727047146401986
3353,0.2484472049689441,1.7391304347826086,0.0,19.751552795031056
3354,0.24875621890547264,1.7412935323383085,0.0,19.776119402985074
3355,0.24906600249066002,1.7434620174346203,0.0,19.80074719800747
3356,0.24937655860349128,1.745635910224439,0.0,19.825436408977556
3357,0.24968789013732834,1.7478152309612984,0.0,19.850187265917604
3358,0.25,1.75,0.0,19.75
3359,0.2503128911138924,1.7521902377972465,0.0,19.774718397997496
3360,0.2506265664160401,1.7543859649122806,0.0,19.79949874686717
3361,0.25094102885821834,1.7565872020075282,0.0,19.824341279799246
3362,0.25125628140703515,1.7587939698492463,0.0,19.849246231155778
3363,0.25157232704402516,1.7610062893081762,0.0,19.748427672955973
3364,0.2518891687657431,1.7632241813602014,0.0,19.64735516372796
3365,0.25220680958385877,1.7654476670870114,0.0,19.672131147540984
3366,0.25252525252525254,1.7676767676767677,0.0,19.696969696969695
3367,0.2528445006321112,1.7699115044247788,0.0,19.721871049304678
3368,0.25316455696202533,1.7721518987341771,0.0,19.746835443037973
3369,0.2534854245880862,1.7743979721166032,0.0,19.771863117870723
3370,0.25380710659898476,1.7766497461928934,0.0,19.79695431472081
3371,0.25412960609911056,1.7789072426937738,0.0,19.82210927573062
3372,0.2544529262086514,1.7811704834605597,0.0,19.84732824427481
3373,0.25477707006369427,1.6560509554140128,0.0,19.745222929936304
3374,0.25510204081632654,1.6581632653061225,0.0,19.770408163265305
3375,0.2554278416347382,1.6602809706257982,0.0,19.79565772669221
3376,0.2557544757033248,1.6624040920716112,0.0,19.82097186700767
3377,0.2560819462227913,1.6645326504481435,0.0,19.846350832266324
3378,0.2564102564102564,1.6666666666666667,0.0,19.871794871794872
3379,0.25673940949935814,1.668806161745828,0.0,19.897304236200256
3380,0.2570694087403599,1.6709511568123394,0.0,19.794344473007712
3381,0.2574002574002574,1.673101673101673,0.0,19.81981981981982
3382,0.25773195876288657,1.675257731958763,0.0,19.84536082474227
3383,0.25806451612903225,1.6774193548387097,0.0,19.870967741935484
3384,0.25839793281653745,1.6795865633074936,0.0,19.896640826873384
3385,0.258732212160414,1.6817593790426908,0.0,19.79301423027167
3386,0.25906735751295334,1.6839378238341969,0.0,19.818652849740932
3387,0.2594033722438392,1.6861219195849546,0.0,19.844357976653697
3388,0.2597402597402597,1.6883116883116882,0.0,19.87012987012987
3389,0.26007802340702213,1.6905071521456436,0.0,19.89596879063719
3390,0.2604166666666667,1.6927083333333333,0.0,19.921875
3391,0.2607561929595828,1.694915254237288,0.0,19.947848761408082
3392,0.26109660574412535,1.6971279373368147,0.0,19.973890339425587
3393,0.26143790849673204,1.6993464052287581,0.0,20.0
3394,0.2617801047120419,1.7015706806282722,0.0,20.026178010471206
3395,0.2621231979030144,1.7038007863695936,0.0,20.052424639580604
3396,0.26246719160104987,1.7060367454068242,0.0,19.553805774278214
3397,0.2628120893561104,1.7082785808147174,0.0,19.579500657030223
3398,0.2631578947368421,1.7105263157894737,0.0,19.605263157894736
3399,0.2635046113306983,1.7127799736495388,0.0,19.631093544137023
3400,0.2638522427440633,1.7150395778364116,0.0,19.65699208443272
3401,0.26420079260237783,1.7173051519154559,0.0,19.682959048877148
3402,0.26455026455026454,1.7195767195767195,0.0,19.444444444444443
3403,0.26490066225165565,1.7218543046357615,0.0,18.94039735099338
3404,0.26525198938992045,1.7241379310344827,0.0,18.96551724137931
3405,0.2656042496679947,1.7264276228419655,0.0,18.99070385126162
3406,0.26595744680851063,1.7287234042553192,0.0,19.01595744680851
3407,0.2663115845539281,1.7310252996005326,0.0,19.04127829560586
3408,0.26666666666666666,1.7333333333333334,0.0,19.066666666666666
3409,0.26702269692923897,1.7356475300400533,0.0,19.092122830440587
3410,0.26737967914438504,1.7379679144385027,0.0,18.983957219251337
3411,0.2677376171352075,1.7402945113788488,0.0,19.00937081659973
3412,0.2680965147453083,1.742627345844504,0.0,19.03485254691689
3413,0.2684563758389262,1.74496644295302,0.0,19.06040268456376
3414,0.26881720430107525,1.7473118279569892,0.0,19.086021505376344
3415,0.2691790040376851,1.749663526244953,0.0,19.11170928667564
3416,0.2695417789757412,1.752021563342318,0.0,19.137466307277627
3417,0.2699055330634278,1.7543859649122806,0.0,19.163292847503374
3418,0.2702702702702703,1.7567567567567568,0.0,19.054054054054053
3419,0.2706359945872801,1.7591339648173208,0.0,19.079837618403246
3420,0.27100271002710025,1.7615176151761518,0.0,19.10569105691057
3421,0.27137042062415195,1.6282225237449117,0.0,18.99592944369064
3422,0.2717391304347826,1.6304347826086956,0.0,19.02173913043478
3423,0.272108843537415,1.6326530612244898,0.0,17.959183673469386
3424,0.2724795640326976,1.6348773841961852,0.0,17.983651226158038
3425,0.2728512960436562,1.6371077762619373,0.0,18.00818553888131
3426,0.273224043715847,1.639344262295082,0.0,18.0327868852459
3427,0.27359781121751026,1.6415868673050615,0.0,18.057455540355676
3428,0.273972602739726,1.643835616438356,0.0,18.08219178082192
3429,0.27434842249657065,1.646090534979424,0.0,18.106995884773664
3430,0.27472527472527475,1.6483516483516483,0.0,18.13186813186813
3431,0.2751031636863824,1.6506189821182944,0.0,18.15680880330124
3432,0.27548209366391185,1.6528925619834711,0.0,18.181818181818183
3433,0.27586206896551724,1.6551724137931034,0.0,18.20689655172414
3434,0.27624309392265195,1.5193370165745856,0.0,18.23204419889503
3435,0.2766251728907331,1.5214384508990317,0.0,18.25726141078838
3436,0.2770083102493075,1.5235457063711912,0.0,18.282548476454295
3437,0.27739251040221913,1.5256588072122053,0.0,18.307905686546462
3438,0.2777777777777778,1.5277777777777777,0.0,18.333333333333332
3439,0.27816411682892905,1.5299026425591098,0.0,12.239221140472878
3440,0.2785515320334262,1.532033426183844,0.0,12.256267409470752
3441,0.2789400278940028,1.5341701534170153,0.0,12.273361227336123
3442,0.27932960893854747,1.5363128491620113,0.0,12.29050279329609
3443,0.27972027972027974,1.5384615384615385,0.0,12.307692307692308
3444,0.2801120448179272,1.5406162464985995,0.0,11.904761904761905
3445,0.2805049088359046,1.5427769985974755,0.0,11.921458625525947
3446,0.2808988764044944,1.5449438202247192,0.0,11.938202247191011
3447,0.2812939521800281,1.5471167369901546,0.0,11.954992967651195
3448,0.28169014084507044,1.5492957746478873,0.0,11.971830985915492
3449,0.2820874471086037,1.5514809590973202,0.0,11.988716502115656
3450,0.2824858757062147,1.5536723163841808,0.0,12.005649717514125
3451,0.2828854314002829,1.5558698727015559,0.0,12.022630834512023
3452,0.28328611898017,1.5580736543909348,0.0,12.039660056657224
3453,0.28368794326241137,1.5602836879432624,0.0,12.056737588652481
3454,0.2840909090909091,1.5625,0.0,12.073863636363637
3455,0.2844950213371266,1.5647226173541964,0.0,12.091038406827881
3456,0.2849002849002849,1.566951566951567,0.0,12.108262108262108
3457,0.28530670470756064,1.5691868758915835,0.0,12.125534950071327
3458,0.2857142857142857,1.5714285714285714,0.0,12.142857142857142
3459,0.2861230329041488,1.5736766809728182,0.0,12.160228898426324
3460,0.28653295128939826,1.5759312320916905,0.0,12.177650429799426
3461,0.28694404591104733,1.5781922525107603,0.0,12.195121951219512
3462,0.28735632183908044,1.5804597701149425,0.0,12.21264367816092
3463,0.28776978417266186,1.5827338129496402,0.0,12.23021582733813
3464,0.2881844380403458,1.585014409221902,0.0,12.247838616714697
3465,0.2886002886002886,1.5873015873015872,0.0,12.265512265512266
3466,0.28901734104046245,1.5895953757225434,0.0,12.283236994219653
3467,0.2894356005788712,1.5918958031837915,0.0,12.301013024602026
3468,0.2898550724637681,1.5942028985507246,0.0,12.318840579710145
3469,0.29027576197387517,1.5965166908563135,0.0,12.336719883889696
3470,0.29069767441860467,1.5988372093023255,0.0,11.918604651162791
3471,0.29112081513828236,1.6011644832605532,0.0,11.935953420669579
3472,0.2915451895043732,1.6034985422740524,0.0,11.9533527696793
3473,0.291970802919708,1.6058394160583942,0.0,11.532846715328468
3474,0.29239766081871343,1.608187134502924,0.0,11.549707602339181
3475,0.29282576866764276,1.610541727672035,0.0,11.566617862371888
3476,0.1466275659824047,1.6129032258064515,0.0,11.583577712609971
3477,0.14684287812041116,1.6152716593245227,0.0,10.866372980910425
3478,0.14705882352941177,1.6176470588235294,0.0,10.882352941176471
3479,0.14727540500736377,1.6200294550810015,0.0,10.89837997054492
3480,0.14749262536873156,1.6224188790560472,0.0,10.914454277286136
3481,0.14771048744460857,1.6248153618906942,0.0,10.930576070901035
3482,0.14792899408284024,1.6272189349112427,0.0,10.946745562130177
3483,0.14814814814814814,1.6296296296296295,0.0,10.962962962962964
3484,0.14836795252225518,1.632047477744807,0.0,10.979228486646884
3485,0.1485884101040119,1.6344725111441307,0.0,10.99554234769688
3486,0.1488095238095238,1.6369047619047619,0.0,11.011904761904763
3487,0.14903129657228018,1.639344262295082,0.0,11.028315946348734
3488,0.14925373134328357,1.6417910447761195,0.0,11.044776119402986
3489,0.14947683109118087,1.6442451420029895,0.0,11.061285500747385
3490,0.1497005988023952,1.6467065868263473,0.0,11.077844311377245
3491,0.14992503748125938,1.6491754122938531,0.0,11.094452773613193
3492,0.15015015015015015,1.6516516516516517,0.0,11.11111111111111
3493,0.15037593984962405,1.6541353383458646,0.0,11.12781954887218
3494,0.15060240963855423,1.6566265060240963,0.0,11.144578313253012
3495,0.15082956259426847,1.6591251885369533,0.0,11.161387631975867
3496,0.1510574018126888,1.661631419939577,0.0,11.178247734138973
3497,0.15128593040847202,1.6641452344931922,0.0,11.195158850226928
3498,0.15151515151515152,1.6666666666666667,0.0,11.212121212121213
3499,0.15174506828528073,1.669195751138088,0.0,11.077389984825492
3500,0.1519756838905775,1.6717325227963526,0.0,11.094224924012158
3501,0.15220700152207,1.67427701674277,0.0,11.11111111111111
3502,0.1524390243902439,1.6768292682926829,0.0,11.128048780487806
3503,0.15267175572519084,1.6793893129770991,0.0,11.145038167938932
3504,0.1529051987767584,1.6819571865443426,0.0,11.162079510703364
3505,0.15313935681470137,1.6845329249617151,0.0,11.179173047473201
3506,0.15337423312883436,1.687116564417178,0.0,11.042944785276074
3507,0.15360983102918588,1.6897081413210446,0.0,11.059907834101383
3508,0.15384615384615385,1.6923076923076923,0.0,11.076923076923077
3509,0.15408320493066255,1.694915254237288,0.0,11.093990755007704
3510,0.15432098765432098,1.6975308641975309,0.0,11.11111111111111
3511,0.1545595054095827,1.7001545595054095,0.0,10.97372488408037
3512,0.15479876160990713,1.7027863777089782,0.0,10.990712074303406
3513,0.15503875968992248,1.7054263565891472,0.0,11.007751937984496
3514,0.15527950310559005,1.7080745341614907,0.0,11.024844720496894
3515,0.15552099533437014,1.7107309486780715,0.0,11.04199066874028
3516,0.1557632398753894,1.7133956386292835,0.0,10.903426791277258
3517,0.15600624024961,1.71606864274571,0.0,10.9204368174727
3518,0.15625,1.71875,0.0,10.9375
3519,0.1564945226917058,1.7214397496087637,0.0,10.954616588419405
